"year","month","origin","weatherdelay"
2006,1,"MSP",0
2006,1,"DTW",0
2006,1,"DTW",0
2006,1,"DTW",0
2006,1,"MSP",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"LAS",0
2006,1,"OAK",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SAN",0
2006,1,"LAX",0
2006,1,"OAK",0
2006,1,"SAN",0
2006,1,"SJC",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SJC",0
2006,1,"OAK",0
2006,1,"SAN",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"SAN",0
2006,1,"LAX",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"OAK",0
2006,1,"OAK",0
2006,1,"SJC",0
2006,1,"LAX",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SAN",0
2006,1,"LAS",0
2006,1,"SNA",0
2006,1,"LAS",0
2006,1,"ONT",0
2006,1,"RNO",0
2006,1,"SAN",0
2006,1,"SAN",0
2006,1,"OAK",0
2006,1,"OAK",0
2006,1,"ONT",0
2006,1,"LAS",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SJC",0
2006,1,"SMF",0
2006,1,"BUR",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"OAK",0
2006,1,"ONT",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"ONT",0
2006,1,"OAK",0
2006,1,"OAK",0
2006,1,"SAN",0
2006,1,"SAN",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"OAK",0
2006,1,"LAS",0
2006,1,"FAT",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SBA",0
2006,1,"FAT",0
2006,1,"EKO",0
2006,1,"LAS",0
2006,1,"SMX",0
2006,1,"FAT",0
2006,1,"CIC",0
2006,1,"SMF",0
2006,1,"MOD",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"FAT",0
2006,1,"SFO",0
2006,1,"FAT",0
2006,1,"MOD",0
2006,1,"EKO",0
2006,1,"ONT",0
2006,1,"MRY",0
2006,1,"SBA",0
2006,1,"LAX",0
2006,1,"SAN",0
2006,1,"ONT",0
2006,1,"SMX",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"LAX",0
2006,1,"BUR",0
2006,1,"ONT",0
2006,1,"LAX",0
2006,1,"SBA",0
2006,1,"LAX",0
2006,1,"SMX",0
2006,1,"SBA",0
2006,1,"SBA",0
2006,1,"LAX",0
2006,1,"SBP",0
2006,1,"SFO",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"SAN",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"SNA",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"OAK",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"SAN",0
2006,1,"SFO",0
2006,1,"SAN",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"SBA",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"SJC",0
2006,1,"SAN",0
2006,1,"SAN",0
2006,1,"LAX",110
2006,1,"LAS",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"RNO",0
2006,1,"SFO",0
2006,1,"SFO",0
2006,1,"LAX",0
2006,1,"PSP",0
2006,1,"LAS",0
2006,1,"SFO",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"OAK",0
2006,1,"SNA",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"LAX",0
2006,1,"OAK",0
2006,1,"SMF",0
2006,1,"OAK",0
2006,1,"LAX",0
2006,1,"SJC",0
2006,1,"OAK",0
2006,1,"LAX",0
2006,1,"BUR",0
2006,1,"LAX",0
2006,1,"SNA",0
2006,1,"SAN",0
2006,1,"LAX",0
2006,1,"SAN",0
2006,1,"OAK",0
2006,1,"OAK",0
2006,1,"RNO",0
2006,1,"LGB",0
2006,1,"SAN",0
2006,1,"SNA",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"RNO",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"LAX",0
2006,1,"SFO",0
2006,1,"SMF",0
2006,1,"SMF",0
2006,1,"LAS",0
2006,1,"ONT",0
2006,1,"SFO",0
2006,2,"OME",32
2006,2,"ANC",0
2006,2,"BNA",0
2006,2,"ORD",0
2006,2,"MCI",0
2006,2,"MCI",0
2006,2,"MDW",0
2006,2,"BNA",0
2006,2,"MCI",0
2006,2,"CLE",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"BNA",0
2006,2,"IND",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"SDF",0
2006,2,"STL",0
2006,2,"STL",0
2006,2,"MDW",0
2006,2,"MCI",0
2006,2,"MCI",0
2006,2,"MDW",0
2006,2,"IND",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"BNA",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"IND",0
2006,2,"MDW",0
2006,2,"IND",0
2006,2,"BNA",0
2006,2,"BNA",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"MEM",0
2006,2,"ORD",0
2006,2,"MCI",0
2006,2,"IND",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"LEX",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"HTS",0
2006,2,"ORD",15
2006,2,"IND",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"FWA",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"MCI",0
2006,2,"LEX",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"CMH",0
2006,2,"BNA",0
2006,2,"IND",0
2006,2,"CLE",0
2006,2,"CLE",0
2006,2,"CLE",0
2006,2,"CLE",0
2006,2,"MEM",0
2006,2,"CLE",0
2006,2,"CLE",0
2006,2,"CLE",0
2006,2,"CVG",0
2006,2,"STL",0
2006,2,"MDW",0
2006,2,"MDW",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"MCI",0
2006,2,"ORD",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"TRI",0
2006,2,"TOL",0
2006,2,"TOL",0
2006,2,"STL",0
2006,2,"FWA",0
2006,2,"MEM",0
2006,2,"PIA",0
2006,2,"CVG",0
2006,2,"STL",0
2006,2,"CRW",0
2006,2,"TYS",0
2006,2,"MDW",0
2006,2,"CAK",0
2006,2,"BNA",0
2006,2,"MDW",0
2006,2,"IND",0
2006,2,"MEM",0
2006,2,"CLE",0
2006,2,"SGF",52
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"BNA",0
2006,2,"SGF",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"MEM",0
2006,2,"ORD",0
2006,2,"CVG",1
2006,2,"STL",0
2006,2,"CMH",0
2006,2,"CLE",0
2006,2,"ORD",0
2006,2,"IND",0
2006,2,"MEM",0
2006,2,"ORD",0
2006,2,"MEM",0
2006,2,"ORD",0
2006,2,"IND",0
2006,2,"ORD",0
2006,2,"MEM",0
2006,2,"SDF",0
2006,2,"MEM",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"STL",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"MCI",0
2006,2,"ORD",0
2006,2,"MCI",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"STL",0
2006,2,"STL",0
2006,2,"IND",0
2006,2,"STL",0
2006,2,"STL",0
2006,2,"ORD",10
2006,2,"ORD",0
2006,2,"STL",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"ORD",0
2006,2,"STL",0
2006,2,"IND",0
2006,2,"CMH",0
2006,2,"MCI",0
2006,2,"CVG",0
2006,2,"CVG",0
2006,2,"SDF",0
2006,2,"MEM",0
2006,2,"CVG",0
2006,2,"CMH",0
2006,2,"CMH",0
2006,2,"CVG",0
2006,2,"SDF",0
2006,2,"MEM",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"KOA",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"LIH",0
2006,2,"KOA",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"HNL",0
2006,2,"OGG",0
2006,2,"OMA",0
2006,2,"FCA",0
2006,2,"LNK",0
2006,2,"CPR",0
2006,2,"CPR",0
2006,2,"GTF",0
2006,2,"BZN",0
2006,2,"FSD",0
2006,2,"HLN",0
2006,2,"MSO",0
2006,2,"GTF",0
2006,2,"MSO",0
2006,2,"JAC",0
2006,2,"MOT",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"PIT",0
2006,2,"PVD",0
2006,2,"SYR",0
2006,2,"BOS",0
2006,2,"BTV",0
2006,2,"PHL",0
2006,2,"BOS",0
2006,2,"PHL",0
2006,2,"BWI",0
2006,2,"PIT",0
2006,2,"PVD",0
2006,2,"PHL",0
2006,2,"BWI",0
2006,2,"MHT",0
2006,2,"PHL",0
2006,2,"PVD",0
2006,2,"MHT",0
2006,2,"PHL",0
2006,2,"BDL",0
2006,2,"PHL",0
2006,2,"BWI",0
2006,2,"ISP",0
2006,2,"BWI",0
2006,2,"BWI",0
2006,2,"BWI",0
2006,2,"PHL",0
2006,2,"BDL",0
2006,2,"PVD",0
2006,2,"BWI",0
2006,2,"BWI",0
2006,2,"PHL",0
2006,2,"PIT",0
2006,2,"ABE",0
2006,2,"EWR",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"BOS",0
2006,2,"JFK",0
2006,2,"PIT",0
2006,2,"PHL",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"ALB",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"BUF",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"BTV",0
2006,2,"EWR",0
2006,2,"BUF",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"BWI",0
2006,2,"LGA",0
2006,2,"BUF",0
2006,2,"EWR",0
2006,2,"LGA",0
2006,2,"EWR",0
2006,2,"LGA",0
2006,2,"JFK",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"BTV",0
2006,2,"BWI",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"BDL",0
2006,2,"BOS",0
2006,2,"PHL",0
2006,2,"LGA",0
2006,2,"BOS",0
2006,2,"MHT",0
2006,2,"PIT",0
2006,2,"SYR",0
2006,2,"BUF",24
2006,2,"EWR",0
2006,2,"MHT",0
2006,2,"ROC",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"PHL",0
2006,2,"JFK",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"ROC",0
2006,2,"LGA",0
2006,2,"PWM",0
2006,2,"BWI",0
2006,2,"EWR",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"PIT",0
2006,2,"PIT",0
2006,2,"PIT",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"PHL",0
2006,2,"ROC",0
2006,2,"BWI",0
2006,2,"BOS",0
2006,2,"BUF",0
2006,2,"PIT",0
2006,2,"JFK",0
2006,2,"PWM",0
2006,2,"BGR",0
2006,2,"JFK",0
2006,2,"LGA",0
2006,2,"BOS",0
2006,2,"BWI",0
2006,2,"LGA",0
2006,2,"JFK",0
2006,2,"EWR",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"LGA",0
2006,2,"LGA",0
2006,2,"PHL",0
2006,2,"LGA",0
2006,2,"BOS",0
2006,2,"EWR",0
2006,2,"LGA",0
2006,2,"BWI",0
2006,2,"LGA",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"BUF",0
2006,2,"LGA",0
2006,2,"EWR",0
2006,2,"BOS",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"BUF",0
2006,2,"JFK",0
2006,2,"EWR",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"JFK",0
2006,2,"ROC",0
2006,2,"JFK",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"BOS",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"EWR",0
2006,2,"BWI",0
2006,2,"JFK",0
2006,2,"JFK",0
2006,2,"BOS",0
2006,2,"BDL",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"BDL",0
2006,2,"BOS",0
2006,2,"BOS",0
2006,2,"BWI",0
2006,2,"BOS",0
2006,2,"PHL",0
2006,2,"PHL",0
2006,2,"BOS",30
2006,2,"SEA",0
2006,2,"GEG",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"RDM",0
2006,2,"PDX",0
2006,2,"PDX",0
2006,2,"EUG",0
2006,2,"EUG",0
2006,2,"IDA",0
2006,2,"TWF",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"PDX",0
2006,2,"PDX",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"SEA",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"PDX",0
2006,2,"SEA",0
2006,2,"PDX",0
2006,2,"PDX",0
2006,2,"AUS",0
2006,2,"DAL",0
2006,2,"DAL",0
2006,2,"HOU",0
2006,2,"HOU",0
2006,2,"HOU",0
2006,2,"HOU",0
2006,2,"LBB",0
2006,2,"ELP",0
2006,2,"HOU",0
2006,2,"LIT",0
2006,2,"MAF",0
2006,2,"HOU",0
2006,2,"HRL",0
2006,2,"SAT",0
2006,2,"TUL",0
2006,2,"DAL",0
2006,2,"AUS",0
2006,2,"DAL",0
2006,2,"DAL",0
2006,2,"HOU",0
2006,2,"AUS",0
2006,2,"SAT",0
2006,2,"LIT",0
2006,2,"DAL",0
2006,2,"HOU",0
2006,2,"LIT",0
2006,2,"HRL",0
2006,2,"DAL",0
2006,2,"DAL",0
2006,2,"HOU",0
2006,2,"MAF",0
2006,2,"AUS",0
2006,2,"ICT",0
2006,2,"ICT",0
2006,2,"SAT",0
2006,2,"AUS",0
2006,2,"ELP",0
2006,2,"ICT",0
2006,2,"SAT",0
2006,2,"XNA",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"MFE",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"BTR",0
2006,2,"LIT",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"LIT",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"DFW",0
2006,2,"TUL",0
2006,2,"IAH",0
2006,2,"OKC",0
2006,2,"DFW",0
2006,2,"OKC",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"IAH",0
2006,2,"JAN",0
2006,2,"JAN",0
2006,2,"MSY",0
2006,2,"OKC",0
2006,2,"DFW",0
2006,2,"GPT",0
2006,2,"HOU",0
2006,2,"MSY",0
2006,2,"ACT",0
2006,2,"DFW",0
2006,2,"TYR",0
2006,2,"GGG",0
2006,2,"DFW",0
2006,2,"DFW",7
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"LRD",0
2006,2,"DFW",0
2006,2,"XNA",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",55
2006,2,"DFW",0
2006,2,"FSM",0
2006,2,"FSM",0
2006,2,"DFW",0
2006,2,"AMA",0
2006,2,"DFW",0
2006,2,"CRP",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"LBB",0
2006,2,"DFW",0
2006,2,"BTR",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"JAN",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"ICT",0
2006,2,"OKC",0
2006,2,"DFW",0
2006,2,"IAH",0
2006,2,"BTR",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"AUS",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"TUL",0
2006,2,"ELP",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"SAT",0
2006,2,"AUS",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"DFW",0
2006,2,"SAT",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"IAH",0
2006,2,"MSY",0
2006,2,"MSY",0
2006,2,"HOU",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"DCA",0
2006,2,"DCA",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"DCA",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"DCA",0
2006,2,"TPA",247
2006,2,"TPA",0
2006,2,"PBI",0
2006,2,"DCA",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"CLT",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"TPA",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"JAX",0
2006,2,"MCO",0
2006,2,"RDU",0
2006,2,"TPA",0
2006,2,"FLL",0
2006,2,"MCO",0
2006,2,"RDU",0
2006,2,"TPA",0
2006,2,"MCO",0
2006,2,"FLL",0
2006,2,"MCO",0
2006,2,"FLL",0
2006,2,"RDU",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"BHM",0
2006,2,"RDU",0
2006,2,"RDU",0
2006,2,"MCO",0
2006,2,"RDU",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"SRQ",0
2006,2,"IAD",0
2006,2,"CLT",0
2006,2,"ATL",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"JAX",0
2006,2,"CHS",0
2006,2,"CLT",0
2006,2,"DCA",0
2006,2,"ORF",0
2006,2,"ATL",0
2006,2,"HSV",0
2006,2,"DCA",25
2006,2,"CLT",0
2006,2,"RSW",0
2006,2,"RDU",0
2006,2,"ORF",0
2006,2,"HSV",0
2006,2,"ATL",0
2006,2,"GSO",0
2006,2,"DCA",0
2006,2,"DCA",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"ATL",0
2006,2,"DCA",0
2006,2,"DCA",0
2006,2,"IAD",0
2006,2,"IAD",34
2006,2,"TPA",0
2006,2,"IAD",0
2006,2,"FLL",0
2006,2,"IAD",0
2006,2,"CLT",0
2006,2,"FLL",0
2006,2,"TPA",0
2006,2,"ORF",0
2006,2,"DCA",0
2006,2,"JAX",0
2006,2,"JAX",0
2006,2,"JAX",0
2006,2,"PBI",0
2006,2,"MCO",0
2006,2,"DCA",0
2006,2,"MIA",0
2006,2,"MCO",0
2006,2,"CLT",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"PNS",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"CAE",0
2006,2,"PHF",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"PHF",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"FAY",0
2006,2,"ATL",0
2006,2,"FLO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"MGM",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"APF",26
2006,2,"CHS",0
2006,2,"PHF",0
2006,2,"ATL",0
2006,2,"RDU",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"TPA",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"SRQ",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"RDU",0
2006,2,"TPA",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"GSO",0
2006,2,"CAE",0
2006,2,"SAV",0
2006,2,"SAV",0
2006,2,"RDU",0
2006,2,"MIA",0
2006,2,"MIA",0
2006,2,"CLT",0
2006,2,"JAX",0
2006,2,"MCO",0
2006,2,"RDU",0
2006,2,"DCA",39
2006,2,"DCA",0
2006,2,"MCO",0
2006,2,"DCA",0
2006,2,"MCO",0
2006,2,"TPA",0
2006,2,"PBI",0
2006,2,"FLL",0
2006,2,"ATL",0
2006,2,"RDU",0
2006,2,"JAX",0
2006,2,"MCO",0
2006,2,"CHS",0
2006,2,"DCA",0
2006,2,"GSP",0
2006,2,"SRQ",0
2006,2,"GSO",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"RDU",0
2006,2,"RSW",0
2006,2,"RSW",0
2006,2,"MIA",0
2006,2,"RDU",0
2006,2,"FLL",0
2006,2,"MIA",0
2006,2,"MIA",0
2006,2,"RDU",0
2006,2,"IAD",0
2006,2,"RDU",0
2006,2,"IAD",0
2006,2,"MIA",0
2006,2,"TPA",0
2006,2,"TPA",0
2006,2,"MIA",0
2006,2,"TPA",0
2006,2,"MIA",0
2006,2,"DCA",0
2006,2,"MIA",0
2006,2,"MCO",0
2006,2,"MCO",0
2006,2,"FLL",0
2006,2,"TPA",0
2006,2,"ATL",0
2006,2,"DCA",0
2006,2,"PBI",0
2006,2,"PBI",0
2006,2,"RSW",0
2006,2,"MCO",0
2006,2,"RSW",0
2006,2,"TPA",0
2006,2,"TPA",0
2006,2,"ATL",0
2006,2,"DCA",0
2006,2,"MCO",0
2006,2,"SRQ",0
2006,2,"FLL",0
2006,2,"MCO",0
2006,2,"MIA",0
2006,2,"DAB",0
2006,2,"TPA",0
2006,2,"IAD",0
2006,2,"IAD",0
2006,2,"CHS",0
2006,2,"CLT",0
2006,2,"ATL",0
2006,2,"PNS",0
2006,2,"ATL",0
2006,2,"DCA",0
2006,2,"IAD",0
2006,2,"ATL",0
2006,2,"DCA",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"MIA",0
2006,2,"DCA",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"MCO",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"ATL",0
2006,2,"RIC",0
2006,2,"ATL",0
2006,2,"DEN",0
2006,2,"PHX",0
2006,2,"SLC",0
2006,2,"PHX",0
2006,2,"SLC",0
2006,2,"PHX",0
2006,2,"ABQ",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"ABQ",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"ABQ",0
2006,2,"ABQ",0
2006,2,"ABQ",0
2006,2,"ABQ",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"SLC",0
2006,2,"PHX",0
2006,2,"COS",0
2006,2,"HDN",0
2006,2,"PHX",0
2006,2,"HDN",0
2006,2,"TUS",0
2006,2,"PHX",0
2006,2,"DEN",0
2006,2,"TEX",0
2006,2,"GJT",0
2006,2,"PHX",0
2006,2,"PHX",0
2006,2,"SLC",0
2006,2,"CDC",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"PHX",0
2006,2,"SGU",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"TUS",0
2006,2,"DEN",0
2006,2,"DEN",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"DEN",0
2006,2,"DEN",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"SLC",0
2006,2,"DEN",0
2006,2,"DEN",0
2006,2,"SLC",0
2006,2,"GJT",0
